date,city,region_x,country,avg_temp_c,avg_humidity,condition_text,condition_icon,uv,sunrise,sunset,day_of_month,month_of_year,year,day_of_week,year_and_week,sunrise_time,sunset_time,daylight_int,day_condition,daylight_time,weekly_avg_uv,alpha-3,region_y
2023-10-17,Izmir,Izmir,Turkey,17.6,64.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.0,07:22 AM,06:31 PM,17.0,october  ,2023.0,tuesday  ,42.0,07:22:00,18:31:00,-11:09:00,1,2024-04-18 11:09:00,5.0,TUR,Asia
2023-10-27,Lisbon,Lisboa,Portugal,17.9,69.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:58 AM,06:42 PM,27.0,october  ,2023.0,friday   ,43.0,07:58:00,18:42:00,-10:44:00,0,2024-04-18 10:44:00,5.0,PRT,Europe
2023-10-18,Lisbon,Lisboa,Portugal,20.2,74.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,07:49 AM,06:54 PM,18.0,october  ,2023.0,wednesday,42.0,07:49:00,18:54:00,-11:05:00,0,2024-04-18 11:05:00,5.0,PRT,Europe
2023-10-19,Lisbon,Lisboa,Portugal,19.0,82.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,5.0,07:50 AM,06:53 PM,19.0,october  ,2023.0,thursday ,42.0,07:50:00,18:53:00,-11:03:00,0,2024-04-18 11:03:00,5.0,PRT,Europe
2023-10-20,Lisbon,Lisboa,Portugal,17.3,64.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:51 AM,06:52 PM,20.0,october  ,2023.0,friday   ,42.0,07:51:00,18:52:00,-11:01:00,0,2024-04-18 11:01:00,5.0,PRT,Europe
2023-10-01,Lisbon,Lisboa,Portugal,24.1,51.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:32 AM,07:20 PM,1.0,october  ,2023.0,sunday   ,39.0,07:32:00,19:20:00,-11:48:00,1,2024-04-18 11:48:00,5.0,PRT,Europe
2023-10-02,Lisbon,Lisboa,Portugal,22.2,70.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:33 AM,07:19 PM,2.0,october  ,2023.0,monday   ,40.0,07:33:00,19:19:00,-11:46:00,1,2024-04-18 11:46:00,5.0,PRT,Europe
2023-10-03,Lisbon,Lisboa,Portugal,21.9,68.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:34 AM,07:17 PM,3.0,october  ,2023.0,tuesday  ,40.0,07:34:00,19:17:00,-11:43:00,1,2024-04-18 11:43:00,5.0,PRT,Europe
2023-10-04,Lisbon,Lisboa,Portugal,21.4,66.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:35 AM,07:15 PM,4.0,october  ,2023.0,wednesday,40.0,07:35:00,19:15:00,-11:40:00,1,2024-04-18 11:40:00,5.0,PRT,Europe
2023-10-31,Lisbon,Lisboa,Portugal,16.4,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:02 AM,05:38 PM,31.0,october  ,2023.0,tuesday  ,44.0,07:02:00,17:38:00,-10:36:00,0,2024-04-18 10:36:00,5.0,PRT,Europe
2023-10-17,Lisbon,Lisboa,Portugal,20.1,86.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,5.0,07:48 AM,06:56 PM,17.0,october  ,2023.0,tuesday  ,42.0,07:48:00,18:56:00,-11:08:00,0,2024-04-18 11:08:00,5.0,PRT,Europe
2023-10-30,Lisbon,Lisboa,Portugal,16.4,61.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,4.0,07:01 AM,05:39 PM,30.0,october  ,2023.0,monday   ,44.0,07:01:00,17:39:00,-10:38:00,0,2024-04-18 10:38:00,5.0,PRT,Europe
2023-10-28,Lisbon,Lisboa,Portugal,18.2,77.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,5.0,07:59 AM,06:41 PM,28.0,october  ,2023.0,saturday ,43.0,07:59:00,18:41:00,-10:42:00,0,2024-04-18 10:42:00,5.0,PRT,Europe
2023-10-01,Izmir,Izmir,Turkey,21.1,61.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,07:07 AM,06:55 PM,1.0,october  ,2023.0,sunday   ,39.0,07:07:00,18:55:00,-11:48:00,0,2024-04-18 11:48:00,5.0,TUR,Asia
2023-10-26,Lisbon,Lisboa,Portugal,19.2,78.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,5.0,07:57 AM,06:44 PM,26.0,october  ,2023.0,thursday ,43.0,07:57:00,18:44:00,-10:47:00,0,2024-04-18 10:47:00,5.0,PRT,Europe
2023-10-25,Lisbon,Lisboa,Portugal,19.3,87.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,07:56 AM,06:45 PM,25.0,october  ,2023.0,wednesday,43.0,07:56:00,18:45:00,-10:49:00,0,2024-04-18 10:49:00,5.0,PRT,Europe
2023-10-24,Lisbon,Lisboa,Portugal,17.0,73.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:55 AM,06:46 PM,24.0,october  ,2023.0,tuesday  ,43.0,07:55:00,18:46:00,-10:51:00,0,2024-04-18 10:51:00,5.0,PRT,Europe
2023-10-23,Lisbon,Lisboa,Portugal,15.8,75.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,07:54 AM,06:48 PM,23.0,october  ,2023.0,monday   ,43.0,07:54:00,18:48:00,-10:54:00,0,2024-04-18 10:54:00,5.0,PRT,Europe
2023-10-22,Lisbon,Lisboa,Portugal,14.9,80.0,Heavy rain,//cdn.weatherapi.com/weather/64x64/day/308.png,4.0,07:53 AM,06:49 PM,22.0,october  ,2023.0,sunday   ,42.0,07:53:00,18:49:00,-10:56:00,0,2024-04-18 10:56:00,5.0,PRT,Europe
2023-10-21,Lisbon,Lisboa,Portugal,17.0,70.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,4.0,07:52 AM,06:50 PM,21.0,october  ,2023.0,saturday ,42.0,07:52:00,18:50:00,-10:58:00,0,2024-04-18 10:58:00,5.0,PRT,Europe
2023-10-29,Lisbon,Lisboa,Portugal,17.8,83.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,4.0,08:00 AM,06:40 PM,29.0,october  ,2023.0,sunday   ,43.0,08:00:00,18:40:00,-10:40:00,0,2024-04-18 10:40:00,5.0,PRT,Europe
2023-10-15,Lisbon,Lisboa,Portugal,19.9,81.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,07:46 AM,06:59 PM,15.0,october  ,2023.0,sunday   ,41.0,07:46:00,18:59:00,-11:13:00,0,2024-04-18 11:13:00,5.0,PRT,Europe
2023-10-14,Lisbon,Lisboa,Portugal,20.7,81.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,07:45 AM,07:00 PM,14.0,october  ,2023.0,saturday ,41.0,07:45:00,19:00:00,-11:15:00,0,2024-04-18 11:15:00,5.0,PRT,Europe
2023-10-08,Lisbon,Lisboa,Portugal,23.3,54.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:39 AM,07:09 PM,8.0,october  ,2023.0,sunday   ,40.0,07:39:00,19:09:00,-11:30:00,1,2024-04-18 11:30:00,5.0,PRT,Europe
2023-10-16,Lisbon,Lisboa,Portugal,20.1,90.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,5.0,07:47 AM,06:57 PM,16.0,october  ,2023.0,monday   ,42.0,07:47:00,18:57:00,-11:10:00,0,2024-04-18 11:10:00,5.0,PRT,Europe
2023-10-13,Lisbon,Lisboa,Portugal,20.9,70.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,6.0,07:44 AM,07:02 PM,13.0,october  ,2023.0,friday   ,41.0,07:44:00,19:02:00,-11:18:00,0,2024-04-18 11:18:00,5.0,PRT,Europe
2023-10-12,Lisbon,Lisboa,Portugal,22.6,47.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:43 AM,07:03 PM,12.0,october  ,2023.0,thursday ,41.0,07:43:00,19:03:00,-11:20:00,1,2024-04-18 11:20:00,5.0,PRT,Europe
2023-10-11,Lisbon,Lisboa,Portugal,23.2,42.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:42 AM,07:05 PM,11.0,october  ,2023.0,wednesday,41.0,07:42:00,19:05:00,-11:23:00,1,2024-04-18 11:23:00,5.0,PRT,Europe
2023-10-05,Lisbon,Lisboa,Portugal,22.4,54.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:36 AM,07:14 PM,5.0,october  ,2023.0,thursday ,40.0,07:36:00,19:14:00,-11:38:00,1,2024-04-18 11:38:00,5.0,PRT,Europe
2023-10-06,Lisbon,Lisboa,Portugal,24.0,41.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,6.0,07:37 AM,07:12 PM,6.0,october  ,2023.0,friday   ,40.0,07:37:00,19:12:00,-11:35:00,2,2024-04-18 11:35:00,5.0,PRT,Europe
2023-10-07,Lisbon,Lisboa,Portugal,23.7,50.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:38 AM,07:11 PM,7.0,october  ,2023.0,saturday ,40.0,07:38:00,19:11:00,-11:33:00,1,2024-04-18 11:33:00,5.0,PRT,Europe
2023-10-10,Lisbon,Lisboa,Portugal,23.3,44.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:41 AM,07:06 PM,10.0,october  ,2023.0,tuesday  ,41.0,07:41:00,19:06:00,-11:25:00,1,2024-04-18 11:25:00,5.0,PRT,Europe
2023-10-09,Lisbon,Lisboa,Portugal,24.3,43.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:40 AM,07:08 PM,9.0,october  ,2023.0,monday   ,41.0,07:40:00,19:08:00,-11:28:00,1,2024-04-18 11:28:00,5.0,PRT,Europe
2023-09-30,Berlin,Berlin,Germany,16.5,65.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,5.0,07:05 AM,06:47 PM,30.0,september,2023.0,saturday ,39.0,07:05:00,18:47:00,-11:42:00,2,2024-04-18 11:42:00,5.0,DEU,Europe
2023-09-02,Berlin,Berlin,Germany,18.4,61.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,5.0,06:18 AM,07:53 PM,2.0,september,2023.0,saturday ,35.0,06:18:00,19:53:00,-13:35:00,2,2024-04-18 13:35:00,5.0,DEU,Europe
2023-09-01,Berlin,Berlin,Germany,16.1,71.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,5.0,06:16 AM,07:55 PM,1.0,september,2023.0,friday   ,35.0,06:16:00,19:55:00,-13:39:00,0,2024-04-18 13:39:00,5.0,DEU,Europe
2023-09-05,Berlin,Berlin,Germany,22.4,54.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,6.0,06:23 AM,07:46 PM,5.0,september,2023.0,tuesday  ,36.0,06:23:00,19:46:00,-13:23:00,2,2024-04-18 13:23:00,5.0,DEU,Europe
2023-09-08,Izmir,Izmir,Turkey,26.1,54.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:46 AM,07:32 PM,8.0,september,2023.0,friday   ,36.0,06:46:00,19:32:00,-12:46:00,1,2024-04-18 12:46:00,5.0,TUR,Asia
2023-09-09,Izmir,Izmir,Turkey,25.4,48.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:47 AM,07:30 PM,9.0,september,2023.0,saturday ,36.0,06:47:00,19:30:00,-12:43:00,1,2024-04-18 12:43:00,5.0,TUR,Asia
2023-09-10,Izmir,Izmir,Turkey,25.0,43.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:48 AM,07:28 PM,10.0,september,2023.0,sunday   ,36.0,06:48:00,19:28:00,-12:40:00,1,2024-04-18 12:40:00,5.0,TUR,Asia
2023-09-11,Izmir,Izmir,Turkey,23.8,47.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:49 AM,07:27 PM,11.0,september,2023.0,monday   ,37.0,06:49:00,19:27:00,-12:38:00,1,2024-04-18 12:38:00,5.0,TUR,Asia
2023-09-12,Izmir,Izmir,Turkey,23.3,45.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:50 AM,07:25 PM,12.0,september,2023.0,tuesday  ,37.0,06:50:00,19:25:00,-12:35:00,1,2024-04-18 12:35:00,5.0,TUR,Asia
2023-09-13,Izmir,Izmir,Turkey,24.0,39.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:51 AM,07:24 PM,13.0,september,2023.0,wednesday,37.0,06:51:00,19:24:00,-12:33:00,1,2024-04-18 12:33:00,5.0,TUR,Asia
2023-09-14,Izmir,Izmir,Turkey,24.6,31.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,8.0,06:52 AM,07:22 PM,14.0,september,2023.0,thursday ,37.0,06:52:00,19:22:00,-12:30:00,2,2024-04-18 12:30:00,5.0,TUR,Asia
2023-09-29,Berlin,Berlin,Germany,20.8,59.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,6.0,07:04 AM,06:49 PM,29.0,september,2023.0,friday   ,39.0,07:04:00,18:49:00,-11:45:00,0,2024-04-18 11:45:00,5.0,DEU,Europe
2023-09-04,Berlin,Berlin,Germany,19.9,59.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,06:21 AM,07:49 PM,4.0,september,2023.0,monday   ,36.0,06:21:00,19:49:00,-13:28:00,1,2024-04-18 13:28:00,5.0,DEU,Europe
2023-09-28,Berlin,Berlin,Germany,21.2,55.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,6.0,07:02 AM,06:51 PM,28.0,september,2023.0,thursday ,39.0,07:02:00,18:51:00,-11:49:00,2,2024-04-18 11:49:00,5.0,DEU,Europe
2023-09-26,Berlin,Berlin,Germany,20.1,65.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,6.0,06:58 AM,06:56 PM,26.0,september,2023.0,tuesday  ,39.0,06:58:00,18:56:00,-11:58:00,2,2024-04-18 11:58:00,5.0,DEU,Europe
2023-09-06,Berlin,Berlin,Germany,23.1,46.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,06:25 AM,07:44 PM,6.0,september,2023.0,wednesday,36.0,06:25:00,19:44:00,-13:19:00,1,2024-04-18 13:19:00,5.0,DEU,Europe
2023-09-07,Berlin,Berlin,Germany,23.2,45.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,06:26 AM,07:42 PM,7.0,september,2023.0,thursday ,36.0,06:26:00,19:42:00,-13:16:00,1,2024-04-18 13:16:00,5.0,DEU,Europe
2023-09-08,Berlin,Berlin,Germany,23.5,44.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:28 AM,07:39 PM,8.0,september,2023.0,friday   ,36.0,06:28:00,19:39:00,-13:11:00,1,2024-04-18 13:11:00,5.0,DEU,Europe
2023-09-09,Berlin,Berlin,Germany,24.3,40.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:30 AM,07:37 PM,9.0,september,2023.0,saturday ,36.0,06:30:00,19:37:00,-13:07:00,1,2024-04-18 13:07:00,5.0,DEU,Europe
2023-09-10,Berlin,Berlin,Germany,24.4,42.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:31 AM,07:35 PM,10.0,september,2023.0,sunday   ,36.0,06:31:00,19:35:00,-13:04:00,1,2024-04-18 13:04:00,5.0,DEU,Europe
2023-09-11,Berlin,Berlin,Germany,25.1,50.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:33 AM,07:32 PM,11.0,september,2023.0,monday   ,37.0,06:33:00,19:32:00,-12:59:00,1,2024-04-18 12:59:00,5.0,DEU,Europe
2023-09-12,Berlin,Berlin,Germany,23.3,58.0,Moderate rain at times,//cdn.weatherapi.com/weather/64x64/day/299.png,6.0,06:35 AM,07:30 PM,12.0,september,2023.0,tuesday  ,37.0,06:35:00,19:30:00,-12:55:00,0,2024-04-18 12:55:00,5.0,DEU,Europe
2023-09-13,Berlin,Berlin,Germany,17.0,81.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,5.0,06:36 AM,07:27 PM,13.0,september,2023.0,wednesday,37.0,06:36:00,19:27:00,-12:51:00,2,2024-04-18 12:51:00,5.0,DEU,Europe
2023-09-14,Berlin,Berlin,Germany,15.6,52.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.0,06:38 AM,07:25 PM,14.0,september,2023.0,thursday ,37.0,06:38:00,19:25:00,-12:47:00,1,2024-04-18 12:47:00,5.0,DEU,Europe
2023-09-27,Berlin,Berlin,Germany,21.5,60.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:00 AM,06:54 PM,27.0,september,2023.0,wednesday,39.0,07:00:00,18:54:00,-11:54:00,1,2024-04-18 11:54:00,5.0,DEU,Europe
2023-09-15,Berlin,Berlin,Germany,18.5,55.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.0,06:40 AM,07:23 PM,15.0,september,2023.0,friday   ,37.0,06:40:00,19:23:00,-12:43:00,1,2024-04-18 12:43:00,5.0,DEU,Europe
2023-09-03,Berlin,Berlin,Germany,18.9,54.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,5.0,06:20 AM,07:51 PM,3.0,september,2023.0,sunday   ,35.0,06:20:00,19:51:00,-13:31:00,2,2024-04-18 13:31:00,5.0,DEU,Europe
2023-09-18,Berlin,Berlin,Germany,23.1,53.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,7.0,06:45 AM,07:15 PM,18.0,september,2023.0,monday   ,38.0,06:45:00,19:15:00,-12:30:00,2,2024-04-18 12:30:00,5.0,DEU,Europe
2023-09-19,Berlin,Berlin,Germany,19.0,55.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,5.0,06:47 AM,07:13 PM,19.0,september,2023.0,tuesday  ,38.0,06:47:00,19:13:00,-12:26:00,2,2024-04-18 12:26:00,5.0,DEU,Europe
2023-09-20,Berlin,Berlin,Germany,19.9,51.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,6.0,06:48 AM,07:11 PM,20.0,september,2023.0,wednesday,38.0,06:48:00,19:11:00,-12:23:00,2,2024-04-18 12:23:00,5.0,DEU,Europe
2023-09-21,Berlin,Berlin,Germany,21.5,53.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,7.0,06:50 AM,07:08 PM,21.0,september,2023.0,thursday ,38.0,06:50:00,19:08:00,-12:18:00,2,2024-04-18 12:18:00,5.0,DEU,Europe
2023-09-22,Berlin,Berlin,Germany,17.9,66.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,5.0,06:52 AM,07:06 PM,22.0,september,2023.0,friday   ,38.0,06:52:00,19:06:00,-12:14:00,0,2024-04-18 12:14:00,5.0,DEU,Europe
2023-09-23,Berlin,Berlin,Germany,16.3,58.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,06:53 AM,07:03 PM,23.0,september,2023.0,saturday ,38.0,06:53:00,19:03:00,-12:10:00,0,2024-04-18 12:10:00,5.0,DEU,Europe
2023-09-24,Berlin,Berlin,Germany,15.8,62.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.0,06:55 AM,07:01 PM,24.0,september,2023.0,sunday   ,38.0,06:55:00,19:01:00,-12:06:00,2,2024-04-18 12:06:00,5.0,DEU,Europe
2023-09-25,Berlin,Berlin,Germany,16.7,56.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,6.0,06:57 AM,06:59 PM,25.0,september,2023.0,monday   ,39.0,06:57:00,18:59:00,-12:02:00,2,2024-04-18 12:02:00,5.0,DEU,Europe
2023-09-16,Berlin,Berlin,Germany,20.7,50.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,6.0,06:41 AM,07:20 PM,16.0,september,2023.0,saturday ,37.0,06:41:00,19:20:00,-12:39:00,2,2024-04-18 12:39:00,5.0,DEU,Europe
2023-09-17,Berlin,Berlin,Germany,21.6,50.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,7.0,06:43 AM,07:18 PM,17.0,september,2023.0,sunday   ,37.0,06:43:00,19:18:00,-12:35:00,2,2024-04-18 12:35:00,5.0,DEU,Europe
2023-09-30,Izmir,Izmir,Turkey,22.6,53.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,6.0,07:06 AM,06:57 PM,30.0,september,2023.0,saturday ,39.0,07:06:00,18:57:00,-11:51:00,0,2024-04-18 11:51:00,5.0,TUR,Asia
2023-09-29,Lisbon,Lisboa,Portugal,24.0,61.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.0,07:30 AM,07:23 PM,29.0,september,2023.0,friday   ,39.0,07:30:00,19:23:00,-11:53:00,1,2024-04-18 11:53:00,5.0,PRT,Europe
2023-09-04,Izmir,Izmir,Turkey,25.6,46.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,8.0,06:43 AM,07:38 PM,4.0,september,2023.0,monday   ,36.0,06:43:00,19:38:00,-12:55:00,2,2024-04-18 12:55:00,5.0,TUR,Asia
2023-09-03,Izmir,Izmir,Turkey,26.9,49.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:42 AM,07:39 PM,3.0,september,2023.0,sunday   ,35.0,06:42:00,19:39:00,-12:57:00,1,2024-04-18 12:57:00,5.0,TUR,Asia
2023-09-02,Izmir,Izmir,Turkey,28.4,43.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,9.0,06:41 AM,07:41 PM,2.0,september,2023.0,saturday ,35.0,06:41:00,19:41:00,-13:00:00,2,2024-04-18 13:00:00,5.0,TUR,Asia
2023-09-01,Izmir,Izmir,Turkey,26.2,48.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,7.0,06:40 AM,07:42 PM,1.0,september,2023.0,friday   ,35.0,06:40:00,19:42:00,-13:02:00,2,2024-04-18 13:02:00,5.0,TUR,Asia
2023-09-04,Lisbon,Lisboa,Portugal,19.0,75.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,5.0,07:08 AM,08:03 PM,4.0,september,2023.0,monday   ,36.0,07:08:00,20:03:00,-12:55:00,0,2024-04-18 12:55:00,5.0,PRT,Europe
2023-09-03,Lisbon,Lisboa,Portugal,18.7,75.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,5.0,07:07 AM,08:04 PM,3.0,september,2023.0,sunday   ,35.0,07:07:00,20:04:00,-12:57:00,0,2024-04-18 12:57:00,5.0,PRT,Europe
2023-09-02,Lisbon,Lisboa,Portugal,19.4,70.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,5.0,07:06 AM,08:06 PM,2.0,september,2023.0,saturday ,35.0,07:06:00,20:06:00,-13:00:00,0,2024-04-18 13:00:00,5.0,PRT,Europe
2023-09-16,Izmir,Izmir,Turkey,25.7,31.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:53 AM,07:19 PM,16.0,september,2023.0,saturday ,37.0,06:53:00,19:19:00,-12:26:00,1,2024-04-18 12:26:00,5.0,TUR,Asia
2023-09-01,Lisbon,Lisboa,Portugal,20.4,74.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,5.0,07:05 AM,08:07 PM,1.0,september,2023.0,friday   ,35.0,07:05:00,20:07:00,-13:02:00,2,2024-04-18 13:02:00,5.0,PRT,Europe
2023-09-17,Izmir,Izmir,Turkey,24.6,49.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,7.0,06:54 AM,07:17 PM,17.0,september,2023.0,sunday   ,37.0,06:54:00,19:17:00,-12:23:00,2,2024-04-18 12:23:00,5.0,TUR,Asia
2023-09-05,Izmir,Izmir,Turkey,24.9,59.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,7.0,06:44 AM,07:36 PM,5.0,september,2023.0,tuesday  ,36.0,06:44:00,19:36:00,-12:52:00,0,2024-04-18 12:52:00,5.0,TUR,Asia
2023-09-18,Izmir,Izmir,Turkey,23.5,52.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:55 AM,07:16 PM,18.0,september,2023.0,monday   ,38.0,06:55:00,19:16:00,-12:21:00,1,2024-04-18 12:21:00,5.0,TUR,Asia
2023-09-20,Izmir,Izmir,Turkey,22.4,45.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,7.0,06:57 AM,07:13 PM,20.0,september,2023.0,wednesday,38.0,06:57:00,19:13:00,-12:16:00,2,2024-04-18 12:16:00,5.0,TUR,Asia
2023-09-21,Izmir,Izmir,Turkey,23.6,33.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,8.0,06:58 AM,07:11 PM,21.0,september,2023.0,thursday ,38.0,06:58:00,19:11:00,-12:13:00,2,2024-04-18 12:13:00,5.0,TUR,Asia
2023-09-22,Izmir,Izmir,Turkey,25.8,37.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,06:59 AM,07:09 PM,22.0,september,2023.0,friday   ,38.0,06:59:00,19:09:00,-12:10:00,1,2024-04-18 12:10:00,5.0,TUR,Asia
2023-09-23,Izmir,Izmir,Turkey,26.8,37.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,9.0,07:00 AM,07:08 PM,23.0,september,2023.0,saturday ,38.0,07:00:00,19:08:00,-12:08:00,1,2024-04-18 12:08:00,5.0,TUR,Asia
2023-09-24,Izmir,Izmir,Turkey,27.8,35.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,9.0,07:01 AM,07:06 PM,24.0,september,2023.0,sunday   ,38.0,07:01:00,19:06:00,-12:05:00,1,2024-04-18 12:05:00,5.0,TUR,Asia
2023-09-25,Izmir,Izmir,Turkey,26.7,36.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,07:01 AM,07:05 PM,25.0,september,2023.0,monday   ,39.0,07:01:00,19:05:00,-12:04:00,1,2024-04-18 12:04:00,5.0,TUR,Asia
2023-09-26,Izmir,Izmir,Turkey,24.1,58.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,8.0,07:02 AM,07:03 PM,26.0,september,2023.0,tuesday  ,39.0,07:02:00,19:03:00,-12:01:00,1,2024-04-18 12:01:00,5.0,TUR,Asia
2023-09-27,Izmir,Izmir,Turkey,23.8,60.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,6.0,07:03 AM,07:01 PM,27.0,september,2023.0,wednesday,39.0,07:03:00,19:01:00,-11:58:00,0,2024-04-18 11:58:00,5.0,TUR,Asia
2023-09-28,Izmir,Izmir,Turkey,23.3,59.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,6.0,07:04 AM,07:00 PM,28.0,september,2023.0,thursday ,39.0,07:04:00,19:00:00,-11:56:00,0,2024-04-18 11:56:00,5.0,TUR,Asia
